Order ID,Дата создания,User ID,ID продукта,Оплачен,Дата платежа,Сумма платежа,Сумма заказа,Сумма скидки
order656,1/28/2019,id14046,product4,да,1/28/2019,3440,4300,860
order657,1/28/2019,id409,product5,да,1/28/2019,2340,3900,1560
order658,1/28/2019,id12361,product4,да,1/28/2019,"319,0322581",4300,"3980,967742"
order659,1/28/2019,id3813,product3,да,1/28/2019,1680,4200,2520
order660,1/28/2019,id3813,product4,да,1/28/2019,1720,4300,2580
order661,1/28/2019,id3533,product4,да,1/28/2019,2580,4300,1720
order662,1/28/2019,id2191,product6,да,1/28/2019,2520,4200,1680
order668,1/28/2019,id11702,product3,да,1/28/2019,3360,4200,840
order669,1/28/2019,id914,product4,да,1/28/2019,2580,4300,1720
order670,1/28/2019,id914,product5,да,1/28/2019,2340,3900,1560
order671,1/28/2019,id9780,product4,да,1/28/2019,3440,4300,860
order674,1/28/2019,id40,product3,да,1/28/2019,3360,4200,840
order675,1/28/2019,id758,product4,да,1/28/2019,3440,4300,860
order676,1/28/2019,id3668,product4,да,1/28/2019,3010,4300,1290
order678,1/28/2019,id1102,product3,да,1/28/2019,2520,4200,1680
order682,1/28/2019,id8743,product4,да,1/28/2019,1720,4300,2580
order683,1/28/2019,id4012,product5,да,1/28/2019,2340,3900,1560
order684,1/28/2019,id4012,product3,да,1/28/2019,2520,4200,1680
order685,1/28/2019,id412,product3,да,1/28/2019,2520,4200,1680
order693,1/29/2019,id8417,product4,да,1/29/2019,1720,4300,2580
order694,1/29/2019,id6320,product4,да,1/29/2019,"1192,903226",4300,"3107,096774"
order695,1/29/2019,id4984,product1,да,1/29/2019,2580,4300,1720
order697,1/29/2019,id10254,product6,да,1/29/2019,2520,4200,1680
order700,1/29/2019,id12758,product5,да,1/29/2019,2340,3900,1560
order702,1/29/2019,id1704,product4,да,1/29/2019,2580,4300,1720
order703,1/29/2019,id1917,product5,да,1/29/2019,1560,3900,2340
order707,1/29/2019,id5806,product1,да,1/29/2019,3440,4300,860
order708,1/29/2019,id3260,product3,да,1/29/2019,2520,4200,1680
order709,1/29/2019,id5731,product4,да,1/29/2019,3440,4300,860
order710,1/29/2019,id10521,product3,да,1/29/2019,3360,4200,840
order711,1/29/2019,id5598,product5,да,1/29/2019,1560,3900,2340
order712,1/29/2019,id3429,product3,да,1/29/2019,3360,4200,840
order713,1/29/2019,id2982,product3,да,1/29/2019,2520,4200,1680
order715,1/29/2019,id7290,product3,да,1/29/2019,3360,4200,840
order716,1/29/2019,id1085,product4,да,1/29/2019,3440,4300,860
order717,1/29/2019,id4926,product6,да,1/29/2019,2520,4200,1680
order718,1/29/2019,id7065,product4,да,1/29/2019,2580,4300,1720
order719,1/29/2019,id5791,product1,да,1/29/2019,2580,4300,1720
order721,1/29/2019,id2176,product6,да,1/29/2019,2520,4200,1680
order722,1/29/2019,id2176,product3,да,1/29/2019,2520,4200,1680
order723,1/29/2019,id14468,product5,да,1/29/2019,1560,3900,2340
order724,1/29/2019,id2858,product1,да,1/29/2019,3440,4300,860
order725,1/29/2019,id2056,product3,да,1/29/2019,"1543,294118",4200,"2656,705882"
order726,1/29/2019,id3020,product3,да,1/29/2019,1680,4200,2520
order727,1/29/2019,id10362,product3,да,1/29/2019,2520,4200,1680
order728,1/29/2019,id917,product4,да,1/29/2019,2580,4300,1720
order730,1/29/2019,id4859,product4,да,1/29/2019,3440,4300,860
order732,1/29/2019,id11329,product5,да,1/29/2019,"1861,935484",3900,"2038,064516"
order731,1/29/2019,id6369,product3,да,1/29/2019,1680,4200,2520
order734,1/29/2019,id10122,product6,да,1/29/2019,4200,4200,0
order735,1/29/2019,id151,product5,да,1/29/2019,2340,3900,1560
order736,1/29/2019,id978,product4,да,1/29/2019,2580,4300,1720
order737,1/29/2019,id978,product3,да,1/29/2019,2520,4200,1680
order740,1/29/2019,id274,product4,да,1/29/2019,3440,4300,860
order741,1/29/2019,id11668,product3,да,1/29/2019,3360,4200,840
order742,1/29/2019,id14,product2,да,1/29/2019,2430,4050,1620
order743,1/29/2019,id46,product5,да,1/29/2019,3120,3900,780
order744,1/29/2019,id3021,product2,да,1/29/2019,3240,4050,810
order745,1/29/2019,id1024,product6,да,1/29/2019,2520,4200,1680
order748,1/29/2019,id3277,product5,да,1/29/2019,3120,3900,780
order749,1/29/2019,id1132,product5,да,1/29/2019,2340,3900,1560
order751,1/29/2019,id14129,product5,да,1/29/2019,2340,3900,1560
order752,1/29/2019,id5705,product5,да,1/29/2019,2340,3900,1560
order753,1/29/2019,id4341,product5,да,1/29/2019,3120,3900,780
order754,1/29/2019,id570,product6,да,1/29/2019,3360,4200,840
order755,1/29/2019,id805,product5,да,1/29/2019,1560,3900,2340
order756,1/29/2019,id1500,product5,да,1/29/2019,3120,3900,780
order757,1/29/2019,id3983,product4,да,1/29/2019,2580,4300,1720
order758,1/29/2019,id5616,product3,да,1/29/2019,3360,4200,840
order759,1/29/2019,id14117,product5,да,1/29/2019,2730,3900,1170
order760,1/29/2019,id2767,product3,да,1/29/2019,2520,4200,1680
order761,1/29/2019,id2767,product1,да,1/29/2019,2580,4300,1720
order762,1/29/2019,id7582,product6,да,1/29/2019,3360,4200,840
order763,1/29/2019,id5671,product2,да,1/29/2019,1620,4050,2430
order767,1/29/2019,id2358,product3,да,1/29/2019,2520,4200,1680
order769,1/30/2019,id2224,product4,да,1/30/2019,"1189,666667",4300,"3110,333333"
order770,1/30/2019,id14278,product5,да,1/30/2019,2340,3900,1560
order771,1/30/2019,id14278,product4,да,1/30/2019,2580,4300,1720
order772,1/30/2019,id281,product3,да,1/30/2019,"2342,666667",4200,"1857,333333"
order773,1/30/2019,id281,product6,да,1/30/2019,"2262,580645",4200,"1937,419355"
order774,1/30/2019,id281,product4,да,1/30/2019,"2316,451613",4300,"1983,548387"
order775,1/30/2019,id449,product6,да,1/30/2019,2520,4200,1680
order777,1/30/2019,id12541,product5,да,1/30/2019,3120,3900,780
order780,1/30/2019,id6327,product3,да,1/30/2019,2520,4200,1680
order781,1/30/2019,id5332,product1,да,1/30/2019,3440,4300,860
order782,1/30/2019,id4599,product4,да,1/30/2019,3440,4300,860
order783,1/30/2019,id7435,product5,да,1/30/2019,3120,3900,780
order784,1/30/2019,id778,product3,да,1/30/2019,3360,4200,840
order786,1/30/2019,id13165,product3,да,1/30/2019,3360,4200,840
order787,1/30/2019,id3115,product3,да,1/30/2019,"1389,230769",4200,"2810,769231"
order789,1/30/2019,id1375,product6,да,1/30/2019,2520,4200,1680
order790,1/30/2019,id1375,product3,да,1/30/2019,2520,4200,1680
order791,1/30/2019,id474,product6,да,1/30/2019,2520,4200,1680
order793,1/30/2019,id4536,product3,да,1/30/2019,3360,4200,840
order794,1/30/2019,id3161,product2,да,1/30/2019,3240,4050,810
order795,1/30/2019,id5621,product3,да,1/30/2019,2520,4200,1680
order797,1/30/2019,id10041,product1,да,1/30/2019,2580,4300,1720
order798,1/30/2019,id1669,product4,да,1/30/2019,2580,4300,1720
order800,1/30/2019,id5644,product3,да,1/30/2019,3360,4200,840
order803,1/30/2019,id1613,product5,да,1/30/2019,1560,3900,2340
order804,1/30/2019,id9078,product5,да,1/30/2019,2340,3900,1560
order806,1/30/2019,id3300,product3,да,1/30/2019,2520,4200,1680
order808,1/30/2019,id14215,product3,да,1/30/2019,2520,4200,1680
order809,1/30/2019,id756,product6,да,1/30/2019,2100,4200,2100
order812,1/30/2019,id3014,product3,да,1/30/2019,2520,4200,1680
order813,1/30/2019,id2943,product4,да,1/30/2019,2580,4300,1720
order815,1/30/2019,id3676,product5,да,1/30/2019,2730,3900,1170
order816,1/30/2019,id1778,product1,да,1/30/2019,2580,4300,1720
order817,1/30/2019,id1778,product5,да,1/30/2019,2340,3900,1560
order818,1/30/2019,id4203,product6,да,1/30/2019,1680,4200,2520
order819,1/30/2019,id4344,product4,да,1/30/2019,2580,4300,1720
order821,1/30/2019,id11800,product1,да,1/30/2019,2580,4300,1720
order822,1/30/2019,id3144,product4,да,1/30/2019,3440,4300,860
order824,1/30/2019,id13122,product4,да,1/30/2019,1720,4300,2580
order825,1/30/2019,id2536,product1,да,1/30/2019,2580,4300,1720
order826,1/30/2019,id3378,product3,да,1/30/2019,3360,4200,840
order828,1/30/2019,id3276,product3,да,1/30/2019,"2948,235294",4200,"1251,764706"
order829,1/30/2019,id3674,product5,да,1/30/2019,2340,3900,1560
order830,1/30/2019,id9348,product3,да,1/30/2019,3360,4200,840
order832,1/30/2019,id9571,product4,да,1/30/2019,1720,4300,2580
order833,1/30/2019,id832,product6,да,1/30/2019,3360,4200,840
order834,1/30/2019,id2755,product3,да,1/30/2019,3360,4200,840
order835,1/30/2019,id4660,product3,да,1/30/2019,1680,4200,2520
order836,1/30/2019,id656,product3,да,1/30/2019,3360,4200,840
order838,1/30/2019,id4174,product4,да,1/30/2019,2580,4300,1720
order837,1/30/2019,id5108,product5,да,1/30/2019,2340,3900,1560
order839,1/30/2019,id4314,product4,да,1/30/2019,3440,4300,860
order840,1/31/2019,id5614,product3,да,1/31/2019,3360,4200,840
order841,1/31/2019,id9533,product6,да,1/31/2019,3360,4200,840
order842,1/31/2019,id12845,product5,да,1/31/2019,3120,3900,780
order843,1/31/2019,id8284,product5,да,1/31/2019,2340,3900,1560
order844,1/31/2019,id6895,product1,да,1/31/2019,3440,4300,860
order846,1/31/2019,id3023,product6,да,1/31/2019,1680,4200,2520
order848,1/31/2019,id3023,product5,да,1/31/2019,1560,3900,2340
order845,1/31/2019,id2200,product5,да,1/31/2019,1560,3900,2340
order847,1/31/2019,id2200,product1,да,1/31/2019,1720,4300,2580
order849,1/31/2019,id1718,product4,да,1/31/2019,2580,4300,1720
order850,1/31/2019,id1848,product3,да,1/31/2019,3360,4200,840
order851,1/31/2019,id402,product5,да,1/31/2019,1560,3900,2340
order852,1/31/2019,id8052,product6,да,1/31/2019,2520,4200,1680
order854,1/31/2019,id12661,product4,да,1/31/2019,2580,4300,1720
order855,1/31/2019,id3229,product4,да,1/31/2019,3440,4300,860
order858,1/31/2019,id1878,product4,да,1/31/2019,3440,4300,860
order859,1/31/2019,id3972,product5,да,1/31/2019,2340,3900,1560
order860,1/31/2019,id4460,product2,да,1/31/2019,3240,4050,810
order861,1/31/2019,id2037,product2,да,1/31/2019,3240,4050,810
order862,1/31/2019,id1701,product3,да,1/31/2019,3360,4200,840
order863,1/31/2019,id4577,product3,да,1/31/2019,2100,4200,2100
order864,1/31/2019,id4577,product5,да,1/31/2019,1950,3900,1950
order865,1/31/2019,id4400,product4,да,1/31/2019,3010,4300,1290
order866,1/31/2019,id2385,product5,да,1/31/2019,3120,3900,780
order871,1/31/2019,id8036,product6,да,1/31/2019,2520,4200,1680
order872,1/31/2019,id8349,product5,да,1/31/2019,1560,3900,2340
order868,1/31/2019,id2433,product1,да,1/31/2019,3440,4300,860
order873,1/31/2019,id2137,product5,да,1/31/2019,1560,3900,2340
order876,1/31/2019,id571,product3,да,1/31/2019,1680,4200,2520
order877,1/31/2019,id3455,product3,да,1/31/2019,3360,4200,840
order879,1/31/2019,id3065,product6,да,1/31/2019,3360,4200,840
order880,1/31/2019,id13653,product1,да,1/31/2019,2580,4300,1720
order882,1/31/2019,id4966,product1,да,1/31/2019,2580,4300,1720
order884,1/31/2019,id4966,product5,да,1/31/2019,2340,3900,1560
order885,1/31/2019,id284,product1,да,1/31/2019,2580,4300,1720
order887,1/31/2019,id4368,product5,да,1/31/2019,2340,3900,1560
order883,1/31/2019,id6652,product3,да,1/31/2019,2520,4200,1680
order890,1/31/2019,id738,product1,да,1/31/2019,2580,4300,1720
order891,1/31/2019,id6146,product5,да,1/31/2019,2340,3900,1560
order893,1/31/2019,id5107,product1,да,1/31/2019,3440,4300,860
order894,1/31/2019,id7625,product2,да,1/31/2019,2430,4050,1620
order895,1/31/2019,id3492,product6,да,1/31/2019,2520,4200,1680
order896,1/31/2019,id12373,product3,да,1/31/2019,2520,4200,1680
order897,1/31/2019,id7657,product4,да,1/31/2019,3440,4300,860
order899,1/31/2019,id7056,product5,да,1/31/2019,2340,3900,1560
order898,1/31/2019,id113,product2,да,1/31/2019,3240,4050,810
order900,1/31/2019,id5299,product4,да,1/31/2019,3440,4300,860
order901,1/31/2019,id2559,product6,да,1/31/2019,2520,4200,1680
order902,1/31/2019,id170,product4,да,1/31/2019,3440,4300,860
order903,1/31/2019,id194,product4,да,1/31/2019,3440,4300,860
order904,1/31/2019,id2285,product4,да,1/31/2019,2580,4300,1720
order906,1/31/2019,id4316,product4,да,1/31/2019,3440,4300,860
order905,1/31/2019,id7833,product6,да,1/31/2019,"1547,777778",4200,"2652,222222"
order908,1/31/2019,id2844,product5,да,1/31/2019,1590,3900,2310
order909,1/31/2019,id2844,product4,да,1/31/2019,"1539,677419",4300,"2760,322581"
order910,1/31/2019,id1257,product4,да,1/31/2019,"735,4102564",4300,"3564,589744"
order911,1/31/2019,id10458,product5,да,1/31/2019,3120,3900,780
order912,1/31/2019,id11215,product3,да,1/31/2019,2520,4200,1680
order913,1/31/2019,id1406,product5,да,1/31/2019,2340,3900,1560
order914,1/31/2019,id9080,product6,да,1/31/2019,"1463,225806",4200,"2736,774194"
order915,1/31/2019,id5372,product5,да,1/31/2019,2340,3900,1560
order917,1/31/2019,id9101,product2,да,1/31/2019,2430,4050,1620
order919,1/31/2019,id644,product5,да,1/31/2019,2340,3900,1560
order916,1/31/2019,id695,product2,да,1/31/2019,3240,4050,810
order921,1/31/2019,id10021,product4,да,1/31/2019,3440,4300,860
order922,1/31/2019,id5129,product6,да,1/31/2019,3360,4200,840
order923,1/31/2019,id3827,product1,да,1/31/2019,"352,8205128",4300,"3947,179487"
order924,1/31/2019,id3854,product4,да,1/31/2019,3440,4300,860
order926,1/31/2019,id10760,product1,да,1/31/2019,3440,4300,860
order925,1/31/2019,id2180,product3,да,1/31/2019,2520,4200,1680
order929,1/31/2019,id249,product4,да,1/31/2019,3440,4300,860
order930,1/31/2019,id4202,product6,да,1/31/2019,2520,4200,1680
order931,1/31/2019,id4683,product4,да,1/31/2019,2580,4300,1720
order932,1/31/2019,id4683,product3,да,1/31/2019,2520,4200,1680
order935,1/31/2019,id1397,product4,да,1/31/2019,2580,4300,1720
order936,1/31/2019,id1454,product5,да,1/31/2019,3120,3900,780
order934,1/31/2019,id3993,product4,да,1/31/2019,3440,4300,860
order937,1/31/2019,id1892,product5,да,1/31/2019,3120,3900,780
order938,1/31/2019,id13220,product4,да,1/31/2019,3440,4300,860
order939,1/31/2019,id2662,product4,да,1/31/2019,3440,4300,860
order942,1/31/2019,id14351,product5,да,1/31/2019,3120,3900,780
order943,1/31/2019,id14351,product4,да,1/31/2019,3440,4300,860
order941,1/31/2019,id1169,product4,да,1/31/2019,"2261,8",4300,"2038,2"
order944,1/31/2019,id9068,product4,да,1/31/2019,3440,4300,860
order945,1/31/2019,id3574,product1,да,1/31/2019,2580,4300,1720
order946,1/31/2019,id6149,product5,да,1/31/2019,3120,3900,780
order947,1/31/2019,id10773,product4,да,1/31/2019,3440,4300,860
order952,1/31/2019,id4022,product4,да,1/31/2019,2580,4300,1720
order953,1/31/2019,id4022,product1,да,1/31/2019,2580,4300,1720
order958,1/31/2019,id940,product6,да,1/31/2019,2520,4200,1680
order956,1/31/2019,id5588,product4,да,1/31/2019,1720,4300,2580
order961,1/31/2019,id1323,product4,да,1/31/2019,1720,4300,2580
order962,1/31/2019,id3385,product3,да,1/31/2019,2520,4200,1680
order964,1/31/2019,id11749,product3,да,1/31/2019,2520,4200,1680
order965,1/31/2019,id2758,product5,да,1/31/2019,3120,3900,780
order966,1/31/2019,id1572,product2,да,1/31/2019,3240,4050,810
order967,1/31/2019,id9098,product4,да,1/31/2019,2580,4300,1720
order968,1/31/2019,id1479,product6,да,1/31/2019,2520,4200,1680
order969,1/31/2019,id1479,product5,да,1/31/2019,2340,3900,1560
order970,1/31/2019,id4555,product4,да,1/31/2019,2580,4300,1720
order971,1/31/2019,id5800,product4,да,1/31/2019,3440,4300,860
order972,1/31/2019,id7724,product5,да,1/31/2019,2340,3900,1560
order973,1/31/2019,id7599,product2,да,1/31/2019,2430,4050,1620
order974,1/31/2019,id2157,product1,да,1/31/2019,2580,4300,1720
order976,1/31/2019,id5431,product4,да,1/31/2019,3440,4300,860
order977,1/31/2019,id4783,product6,да,1/31/2019,1680,4200,2520
order978,1/31/2019,id4783,product5,да,1/31/2019,1560,3900,2340
order979,1/31/2019,id4982,product5,да,1/31/2019,2340,3900,1560
order980,1/31/2019,id4982,product6,да,1/31/2019,2520,4200,1680
order983,1/31/2019,id97,product1,да,1/31/2019,2580,4300,1720
order981,1/31/2019,id508,product1,да,1/31/2019,2580,4300,1720
order985,1/31/2019,id5433,product4,да,1/31/2019,2580,4300,1720
order986,1/31/2019,id12148,product1,да,1/31/2019,2580,4300,1720
order987,1/31/2019,id431,product5,да,1/31/2019,2340,3900,1560
order988,1/31/2019,id1167,product4,да,1/31/2019,1720,4300,2580
order989,1/31/2019,id1167,product3,да,1/31/2019,1680,4200,2520
order990,1/31/2019,id3659,product4,да,1/31/2019,3440,4300,860
order991,1/31/2019,id5754,product3,да,1/31/2019,"1206,153846",4200,"2993,846154"
order992,1/31/2019,id6795,product5,да,1/31/2019,2340,3900,1560
order994,1/31/2019,id3324,product3,да,1/31/2019,"2005,294118",4200,"2194,705882"
order997,1/31/2019,id3666,product3,да,1/31/2019,1680,4200,2520
order999,1/31/2019,id3666,product5,да,1/31/2019,1560,3900,2340
order998,1/31/2019,id4724,product4,да,1/31/2019,2580,4300,1720
order1000,1/31/2019,id4724,product1,да,1/31/2019,2580,4300,1720
order1001,1/31/2019,id8497,product6,да,1/31/2019,"2068,83871",4200,"2131,16129"
order1002,1/31/2019,id11469,product5,да,1/31/2019,2340,3900,1560
order1003,1/31/2019,id2271,product6,да,1/31/2019,2520,4200,1680
order1004,1/31/2019,id4353,product6,да,1/31/2019,3360,4200,840
order1005,1/31/2019,id8017,product3,да,1/31/2019,3360,4200,840
order1006,1/31/2019,id10442,product5,да,1/31/2019,2340,3900,1560
order1009,1/31/2019,id2785,product5,да,1/31/2019,3120,3900,780
order1013,1/31/2019,id14039,product5,да,1/31/2019,2340,3900,1560
order1016,1/31/2019,id2174,product3,да,1/31/2019,2520,4200,1680
order1017,1/31/2019,id198,product6,да,1/31/2019,2520,4200,1680
order1018,1/31/2019,id198,product1,да,1/31/2019,2580,4300,1720
order1019,1/31/2019,id198,product5,да,1/31/2019,2340,3900,1560
order1020,1/31/2019,id350,product4,да,1/31/2019,2580,4300,1720
order1021,1/31/2019,id350,product6,да,1/31/2019,2520,4200,1680
order1023,1/31/2019,id50,product3,да,1/31/2019,3360,4200,840
order1024,1/31/2019,id5087,product3,да,1/31/2019,3360,4200,840
order1025,1/31/2019,id5757,product4,да,1/31/2019,2580,4300,1720
order1026,1/31/2019,id5757,product5,да,1/31/2019,2340,3900,1560
order1030,1/31/2019,id2008,product1,да,1/31/2019,"2261,8",4300,"2038,2"
order1027,1/31/2019,id6730,product5,да,1/31/2019,2340,3900,1560
order1031,1/31/2019,id680,product1,да,1/31/2019,2580,4300,1720
order1032,1/31/2019,id680,product4,да,1/31/2019,2580,4300,1720
order1033,1/31/2019,id680,product6,да,1/31/2019,2520,4200,1680
order1034,1/31/2019,id14017,product2,да,1/31/2019,2430,4050,1620
order1035,1/31/2019,id1509,product5,да,1/31/2019,2340,3900,1560
order1036,1/31/2019,id1209,product5,да,1/31/2019,3120,3900,780
order1037,1/31/2019,id12125,product3,да,1/31/2019,3360,4200,840
order1038,1/31/2019,id3562,product3,да,1/31/2019,2520,4200,1680
order1039,1/31/2019,id1,product4,да,1/31/2019,2580,4300,1720
order1040,1/31/2019,id1,product1,да,1/31/2019,2580,4300,1720
order1041,1/31/2019,id5194,product1,да,1/31/2019,2580,4300,1720
order1042,1/31/2019,id5194,product6,да,1/31/2019,2520,4200,1680
order1044,1/31/2019,id1840,product1,да,1/31/2019,2580,4300,1720
order1045,1/31/2019,id1840,product6,да,1/31/2019,2520,4200,1680
order1046,1/31/2019,id7807,product3,да,1/31/2019,3360,4200,840
order1047,1/31/2019,id5510,product5,да,1/31/2019,2340,3900,1560
order1048,1/31/2019,id4659,product5,да,1/31/2019,2340,3900,1560
order1049,1/31/2019,id4659,product3,да,1/31/2019,2520,4200,1680
